session_id,prob
exxxxxshop.si-0.003044574986167213,0.7851562503652165
exxxxxshop.si-0.0031048634079038698,0.006645828044202508
exxxxxshop.si-0.0031651518183551924,0.0054974216161163564
exxxxxshop.si-0.0032254402173020483,0.5291222930867142
exxxxxshop.si-0.0032857286045253056,0.031560101955184355
exxxxxshop.si-0.003346016979805833,0.8615267116161904
exxxxxshop.si-0.003406305342924499,0.570020774019451
exxxxxshop.si-0.0035268820317997155,0.8740297241308016
exxxxxshop.si-0.0035871703571180033,0.7747077015088375
exxxxxshop.si-0.0036474586693979027,0.3132724095867031
exxxxxshop.si-0.0037077469684202806,0.1441083848540524
exxxxxshop.si-0.0037680352539660065,0.8689394125059454
exxxxxshop.si-0.003828323525815949,0.7552712623065165
exxxxxshop.si-0.003888611783750976,0.4165434594419401
exxxxxshop.si-0.0039489000275519555,0.7884723984373535
exxxxxshop.si-0.004009188256999758,0.13000364216488058
exxxxxshop.si-0.0040694764718752505,0.22985745774763447
exxxxxshop.si-0.00417903793588759,0.0032326213673379922
exxxxxshop.si-0.004190052857032782,0.4692437947805784
exxxxxshop.si-0.004239326108530263,0.6694327551236385
exxxxxshop.si-0.004250341026876559,0.010693289433389708
exxxxxshop.si-0.0042996142657641375,0.06224555838466838
exxxxxshop.si-0.004310629181271502,0.5519896350614734
exxxxxshop.si-0.004359902407370083,0.846273870515989
exxxxxshop.si-0.0043709173199984784,0.8417963213461658
exxxxxshop.si-0.004420190533128969,0.41449333667560867
exxxxxshop.si-0.00443120544283836,0.803845841157283
exxxxxshop.si-0.004480478642821663,0.5028437505751624
exxxxxshop.si-0.004491493549572014,0.7453453311288376
exxxxxshop.si-0.00455178163998031,0.49636655010862923
exxxxxshop.si-0.004601054813131955,0.8676017103768705
exxxxxshop.si-0.0046120697138441165,0.4438614061694418
exxxxxshop.si-0.004661342873311293,0.7292296500194788
exxxxxshop.si-0.004721630916547915,0.7463170159559559
exxxxxshop.si-0.004781918942622692,0.7776786707116837
exxxxxshop.si-0.004842206951316494,0.408766744934588
exxxxxshop.si-0.00490249494241019,0.8332195271860019
exxxxxshop.si-0.00496278291568465,0.5487999063933362
exxxxxshop.si-0.005023070870920743,0.8276424144003888
exxxxxshop.si-0.005083358807899339,0.6898655274896942
exxxxxshop.si-0.005143646726401307,0.4377499958484906
exxxxxshop.si-0.005203934626207518,0.7777176793861189
exxxxxshop.si-0.005264222507098841,0.8620434290559346
exxxxxshop.si-0.005324510368856146,0.5251934719719795
exxxxxshop.si-0.005384798211260304,0.7044750760421181
exxxxxshop.si-0.005445086034092183,0.3897395907921324
exxxxxshop.si-0.005505373837132656,0.01686111873644092
exxxxxshop.si-0.005565661620162591,0.415961060967331
exxxxxshop.si-0.005625949382962859,0.5488006327830794
exxxxxshop.si-0.00568623712531433,0.5627357340271165
exxxxxshop.si-0.005746524846997875,0.005684963519486923
exxxxxshop.si-0.005806812547794365,0.7489935571488319
exxxxxshop.si-0.005867100227484669,0.010652201277240632
exxxxxshop.si-0.005927387885849659,0.8403274006099279
exxxxxshop.si-0.005987675522670206,0.03580570329915029
exxxxxshop.si-0.0060479631377271794,0.4582029967904574
exxxxxshop.si-0.0061082507308014514,0.21751445132885308
exxxxxshop.si-0.006168538301673891,0.7881415207427444
exxxxxshop.si-0.006289113375936764,0.5556764981133429
exxxxxshop.si-0.00634940087888894,0.22193951079772453
exxxxxshop.si-0.006409688358762768,0.696494699322544
exxxxxshop.si-0.006469975815339121,0.8435792197866927
exxxxxshop.si-0.006530263248398872,0.8320254536751828
exxxxxshop.si-0.00665083804309205,0.4220028959855949
exxxxxshop.si-0.006711125404287219,0.5883300247155218
exxxxxshop.si-0.006771412741089274,0.4981517854638954
exxxxxshop.si-0.006831700053279084,0.8485778812663083
exxxxxshop.si-0.0068919873406375195,0.40503800101349874
exxxxxshop.si-0.006952274602945457,0.7888099679553574
exxxxxshop.si-0.0070125618399837645,0.024902564868036894
exxxxxshop.si-0.007072849051533317,0.347994678982439
exxxxxshop.si-0.007133136237374985,0.6514694007442821
exxxxxshop.si-0.007193423397289642,0.8000276091251289
exxxxxshop.si-0.007253710531058162,0.0032218921469314554
exxxxxshop.si-0.007313997638461414,0.007706915242984139
exxxxxshop.si-0.007374284719280274,0.22887739452204564
exxxxxshop.si-0.007434571773295613,0.22888656883397226
exxxxxshop.si-0.007494858800288305,0.005684963519486923
exxxxxshop.si-0.0075551458000392225,0.6069700374844073
exxxxxshop.si-0.00761543277232924,0.4292105236558653
exxxxxshop.si-0.007675719716939229,0.020374719135964666
exxxxxshop.si-0.007736006633650062,0.5620351323874574
exxxxxshop.si-0.007796293522242616,0.8293340169434498
exxxxxshop.si-0.007856580382497761,0.8207762456014573
exxxxxshop.si-0.007916867214196372,0.46548598477329667
exxxxxshop.si-0.007977154017119324,0.8545097072325849
exxxxxshop.si-0.008037440791047488,0.7578130255321679
exxxxxshop.si-0.008097727535761741,0.8149150251431622
exxxxxshop.si-0.008158014251042955,0.861026072237979
exxxxxshop.si-0.008218300936672003,0.5808166126631894
exxxxxshop.si-0.00833887421809711,0.7578858323468585
exxxxxshop.si-0.008399160813454914,0.33183478389922194
exxxxxshop.si-0.008519733912365398,0.010825853419110474
exxxxxshop.si-0.008580020415479827,0.23682178778671764
exxxxxshop.si-0.008640306887408213,0.2590341999820443
exxxxxshop.si-0.008700593327931435,0.8763214264279734
exxxxxshop.si-0.008760879736830365,0.011713562464846674
exxxxxshop.si-0.008821166113885877,0.8630083362040689
exxxxxshop.si-0.01779234392291962,0.3824166677518871
exxxxxshop.si-0.017852623053798044,0.48200440160132024
exxxxxshop.si-0.017912902119787036,0.8678962757507904
exxxxxshop.si-0.017973181120667498,0.8735316535997235
exxxxxshop.si-0.01803346005622033,0.018378511877295195
exxxxxshop.si-0.018093738926226444,0.7622562548832205
exxxxxshop.si-0.01815401773046673,0.7203430491433174
exxxxxshop.si-0.018214296468722097,0.6370917166469248
exxxxxshop.si-0.018334853746401692,0.6305555049905742
exxxxxshop.si-0.01839513228538772,0.34757286282024147
exxxxxshop.si-0.018455410757512444,0.8832289775632667
exxxxxshop.si-0.01851568916255677,0.013135235620261613
exxxxxshop.si-0.018575967500301594,0.8513140538523064
exxxxxshop.si-0.018636245770527828,0.08651475139193288
exxxxxshop.si-0.018696523973016372,0.8640969039527414
exxxxxshop.si-0.01875680210754814,0.43528951967412843
exxxxxshop.si-0.01881708017390403,0.11464402163815991
exxxxxshop.si-0.018877358171864943,0.7362590186531295
exxxxxshop.si-0.018937636101211797,0.013340505445450509
exxxxxshop.si-0.01899791396172549,0.46146624755302873
exxxxxshop.si-0.019058191753186928,0.028561849192114783
exxxxxshop.si-0.01911846947537702,0.004465106471724944
exxxxxshop.si-0.019178747128076677,0.010825853419110474
exxxxxshop.si-0.0192390247110668,0.3901936966713713
exxxxxshop.si-0.019299302224128297,0.22887739452204564
exxxxxshop.si-0.019359579667042076,0.5043465248101398
exxxxxshop.si-0.019419857039589046,0.7875565825444804
exxxxxshop.si-0.019480134341550118,0.4560163003754068
exxxxxshop.si-0.019540411572706192,0.027955183346196007
exxxxxshop.si-0.019600688732838184,0.8328264402211768
exxxxxshop.si-0.019660965821727,0.8310209155106927
exxxxxshop.si-0.019721242839153552,0.04223610543499508
exxxxxshop.si-0.019781519784898748,0.8390288184975206
exxxxxshop.si-0.019841796658743496,0.8390160682348705
exxxxxshop.si-0.019902073460468704,0.8277214898791431
exxxxxshop.si-0.019962350189855288,0.004465106471724944
exxxxxshop.si-0.02002262684668416,0.7683862002308199
exxxxxshop.si-0.020082903430736217,0.7997281256069866
exxxxxshop.si-0.02026373274404068,0.5003416416503902
exxxxxshop.si-0.020324009034794633,0.03880649642713218
exxxxxshop.si-0.020444561394466706,0.7546189270273986
exxxxxshop.si-0.02050483746294665,0.7656744843673109
exxxxxshop.si-0.020565113456897086,0.8110115197694435
exxxxxshop.si-0.020625389376098924,0.1049921716388461
exxxxxshop.si-0.02068566522033308,0.8098045880630361
exxxxxshop.si-0.020806216683021996,0.004465106471724944
exxxxxshop.si-0.020866492301038583,0.8398009903077731
exxxxxshop.si-0.020926767843211142,0.042915621324674066
exxxxxshop.si-0.02098704330932059,0.02077760972509259
exxxxxshop.si-0.021047318699147843,0.8614349001109327
exxxxxshop.si-0.02110759401247381,0.12176215569345063
exxxxxshop.si-0.021228144408745566,0.12882177856615765
exxxxxshop.si-0.021288419491253183,0.3194132241182509
exxxxxshop.si-0.021348694496383186,0.6503927335847612
exxxxxshop.si-0.02140896942391648,0.7941514957305108
exxxxxshop.si-0.021469244273634,0.3636735824232668
exxxxxshop.si-0.02152951904531665,0.5778582209483232
exxxxxshop.si-0.021589793738745346,0.7687036297466147
exxxxxshop.si-0.021650068353701014,0.01773771692867279
exxxxxshop.si-0.02171034288996457,0.7225382957889417
exxxxxshop.si-0.02177061734731693,0.12401805143561316
exxxxxshop.si-0.021830891725539016,0.8721235198921821
exxxxxshop.si-0.021880153645141464,0.010825853419110474
exxxxxshop.si-0.021891166024411747,0.0032326213673379922
exxxxxshop.si-0.02194042787899962,0.7523391024346883
exxxxxshop.si-0.021951440243716033,0.48033206194474637
exxxxxshop.si-0.022000702033110286,0.8658219811646495
exxxxxshop.si-0.02201171438323281,0.8471158113139359
exxxxxshop.si-0.022060976107254385,0.8811676324806249
exxxxxshop.si-0.02212125010121283,0.6036619358370954
exxxxxshop.si-0.022132262422027475,0.8620137869132395
exxxxxshop.si-0.022181524014766543,0.8487063941978915
exxxxxshop.si-0.022192536320867217,0.006645828044202508
exxxxxshop.si-0.02224179784769645,0.8326575211244244
exxxxxshop.si-0.022252810139043115,0.2820181640898355
exxxxxshop.si-0.022302071599783462,0.0032326213673379922
exxxxxshop.si-0.022313083876336105,0.8389497036364048
exxxxxshop.si-0.02236234527080851,0.3456192813879546
exxxxxshop.si-0.022422618860552513,0.8722183146612354
exxxxxshop.si-0.02248289236879639,0.807376977227147
exxxxxshop.si-0.022543165795321066,0.5503074189946914
exxxxxshop.si-0.022603439139907464,0.7488751748955349
exxxxxshop.si-0.022723985582389108,0.48426371590237816
exxxxxshop.si-0.022784258679846205,0.7770768332343732
exxxxxshop.si-0.022844531694488714,0.7460207845743826
exxxxxshop.si-0.022965077474453668,0.7888290393814072
exxxxxshop.si-0.023025350239337963,0.8187408267956431
exxxxxshop.si-0.02308562292053137,0.826713965519983
exxxxxshop.si-0.023206168030969213,0.46824007937722595
exxxxxshop.si-0.023266440459775505,0.8291063824460199
exxxxxshop.si-0.023326712804014608,0.8347977294042842
exxxxxshop.si-0.023386985063467456,0.8960622957878628
exxxxxshop.si-0.023447257237914968,0.004465106471724944
exxxxxshop.si-0.023507529327138073,0.4605258631149747
exxxxxshop.si-0.023567801330917702,0.4151974673508649
exxxxxshop.si-0.02362807324903478,0.7991533677838173
exxxxxshop.si-0.02374861682740499,0.39012975733705546
exxxxxshop.si-0.02380888848721998,0.8165057630755003
exxxxxshop.si-0.023869160060496133,0.46443005422841316
exxxxxshop.si-0.023929431547014383,0.5233384053997938
exxxxxshop.si-0.023989702946555648,0.4469325027557005
exxxxxshop.si-0.024049974258900868,0.8183912455381385
exxxxxshop.si-0.024110245483830967,0.7667609165140374
exxxxxshop.si-0.02417051662112688,0.4384226037459891
exxxxxshop.si-0.024230787670569534,0.8482837018619898
exxxxxshop.si-0.024291058631939862,0.36819050228296196
exxxxxshop.si-0.024351329505018796,0.0032218921469314554
exxxxxshop.si-0.024411600289587266,0.8479225450584058
exxxxxshop.si-0.02447187098542621,0.007889445879715877
exxxxxshop.si-0.024532141592316547,0.20945748117753535
exxxxxshop.si-0.024592412110039222,0.7883011954094613
exxxxxshop.si-0.02471295287710531,0.5562374398914878
exxxxxshop.si-0.024773223126010588,0.35487291453688685
exxxxxshop.si-0.02483349328487193,0.8503822886499779
exxxxxshop.si-0.02489376335347028,0.5883216465241065
exxxxxshop.si-0.024954033331586568,0.5155843020619233
exxxxxshop.si-0.025014303219001725,0.7799113656996037
exxxxxshop.si-0.02507457301549669,0.8400870000276098
exxxxxshop.si-0.0251348427208524,0.7850162789126128
exxxxxshop.si-0.02519511233484979,0.6277132842242381
exxxxxshop.si-0.025255381857269794,0.0032258604008997094
exxxxxshop.si-0.025315651287893353,0.03204693251713426
exxxxxshop.si-0.025375920626501396,0.7564162871280911
exxxxxshop.si-0.02543618987287487,0.033331921686972146
exxxxxshop.si-0.025496459026794704,0.44039152932058345
exxxxxshop.si-0.025556728088041845,0.3071067159975926
exxxxxshop.si-0.02561699705639723,0.557869870844452
exxxxxshop.si-0.025677265931641786,0.3674842988362358
exxxxxshop.si-0.025737534713556467,0.6800454187209076
exxxxxshop.si-0.025858071996519936,0.707471631591312
exxxxxshop.si-0.02591834049713061,0.42082180051628154
exxxxxshop.si-0.02597860890353516,0.01585623194125693
exxxxxshop.si-0.02603887721551453,0.2547239129651511
exxxxxshop.si-0.02609914543284966,0.8774783009787097
exxxxxshop.si-0.026219681582710958,0.07806494204464211
exxxxxshop.si-0.0263402173513666,0.007706915242984139
exxxxxshop.si-0.026400485092194656,0.08607902578931528
exxxxxshop.si-0.02646075273706413,0.010106257486377793
exxxxxshop.si-0.026521020285755953,0.7577818574999926
exxxxxshop.si-0.03542842817897952,0.5400001699841642
exxxxxshop.si-0.03548867897301029,0.078788001723278
exxxxxshop.si-0.035609180173877736,0.016128771818962915
exxxxxshop.si-0.03566943058027642,0.014068418793980695
exxxxxshop.si-0.03572968085702642,0.14705867467579975
exxxxxshop.si-0.035789931003908745,0.7275131307902778
exxxxxshop.si-0.0358501810207044,0.025521754359892533
exxxxxshop.si-0.03591043090719439,0.8358839916731916
exxxxxshop.si-0.035970680663159726,0.8111254950497732
exxxxxshop.si-0.036091179782640474,0.8226153452416664
exxxxxshop.si-0.036151429145717895,0.8414864564652704
exxxxxshop.si-0.03621167837739471,0.4660301135027667
exxxxxshop.si-0.036271927477451914,0.0588656549214871
exxxxxshop.si-0.036332176445670515,0.10824776027377049
exxxxxshop.si-0.03639242528183154,0.8545611012231429
exxxxxshop.si-0.036452673985715986,0.5007588637232213
exxxxxshop.si-0.03651292255710487,0.755500058172186
exxxxxshop.si-0.03657317099577922,0.7807596709775875
exxxxxshop.si-0.036633419301520025,0.4519986097014187
exxxxxshop.si-0.03669366747410831,0.6081633550632752
exxxxxshop.si-0.03675391551332509,0.01922626591019008
exxxxxshop.si-0.03681416341895138,0.43318264240112675
exxxxxshop.si-0.03687441119076818,0.8317894727973947
exxxxxshop.si-0.03693465882855654,0.005688410992658051
exxxxxshop.si-0.03699490633209744,0.6885172165966228
exxxxxshop.si-0.03705515370117192,0.05112505159407905
exxxxxshop.si-0.03711540093556098,0.8306146158674146
exxxxxshop.si-0.03717564803504566,0.8135616743733711
exxxxxshop.si-0.0372961418284259,0.4886137906774297
exxxxxshop.si-0.03735638852188351,0.8032318666567577
exxxxxshop.si-0.0374166350795608,0.7349881994111226
exxxxxshop.si-0.03747688150123879,0.4585390334849559
exxxxxshop.si-0.03753712778669851,0.7434456666747838
exxxxxshop.si-0.03759737393572097,0.007706915242984139
exxxxxshop.si-0.037657619948087195,0.015223068223325401
exxxxxshop.si-0.037717865823578216,0.7621394033343932
exxxxxshop.si-0.03777811156197504,0.020486039228972183
exxxxxshop.si-0.03789860262661022,0.43214944857749343
exxxxxshop.si-0.03795884795241062,0.8300902192355637
exxxxxshop.si-0.03801909314024093,0.7525773607054193
exxxxxshop.si-0.03807933818988217,0.005676770283020579
exxxxxshop.si-0.038139583101115364,0.6841422937883077
exxxxxshop.si-0.03819982787372154,0.7563452921305986
exxxxxshop.si-0.03826007250748173,0.8380298896229387
exxxxxshop.si-0.03832031700217695,0.0054974216161163564
exxxxxshop.si-0.038380561357588244,0.8466249343582267
exxxxxshop.si-0.038440805573496634,0.6792375063234946
exxxxxshop.si-0.03856129358592879,0.7597197642277667
exxxxxshop.si-0.03862153738201463,0.7947260395870027
exxxxxshop.si-0.03868178103772168,0.08153527474129674
exxxxxshop.si-0.03886251116038039,0.7444061544912948
exxxxxshop.si-0.03892275425238259,0.8397963621236858
exxxxxshop.si-0.03898299720291116,0.2392721507744055
exxxxxshop.si-0.03904324001174714,0.014995106963886761
exxxxxshop.si-0.039103482678671544,0.47695896086295325
exxxxxshop.si-0.03916372520346542,0.7945127947098397
exxxxxshop.si-0.03922396758590981,0.6359854610485236
exxxxxshop.si-0.03934445192287423,0.4577744530162996
exxxxxshop.si-0.03940469387695635,0.8220975847333923
exxxxxshop.si-0.03946493568781312,0.8354515753842727
exxxxxshop.si-0.039525177355225566,0.5537685186556011
exxxxxshop.si-0.039574412492668576,0.006645828044202508
exxxxxshop.si-0.039585418878974744,0.7698936817950114
exxxxxshop.si-0.03963465389883979,0.8670479143056223
exxxxxshop.si-0.03964566025884168,0.4122569265319284
exxxxxshop.si-0.039694895160949824,0.7752530404703618
exxxxxshop.si-0.03970590149460742,0.8232460387462288
exxxxxshop.si-0.03975513627877969,0.8640248294828567
exxxxxshop.si-0.03976614258605301,0.5508380885599605
exxxxxshop.si-0.03981537725211045,0.009534676520967286
exxxxxshop.si-0.039826383532959475,0.46011058454555953
exxxxxshop.si-0.03987561808072313,0.8077980510922431
exxxxxshop.si-0.03988662433510786,0.7747562672682142
exxxxxshop.si-0.03993585876439879,0.49167628641081423
exxxxxshop.si-0.039946864992279216,0.36688831957912105
exxxxxshop.si-0.039996099302918454,0.6692140283484607
exxxxxshop.si-0.04000710550425457,0.8317869546374823
exxxxxshop.si-0.04005633969606317,0.8369739699067333
exxxxxshop.si-0.040116579943613985,0.86002269047799
exxxxxshop.si-0.04017682004535193,0.4056984340660817
exxxxxshop.si-0.040237060001058055,0.512237944339528
exxxxxshop.si-0.040297299810513415,0.009325432822135328
exxxxxshop.si-0.040417778989795976,0.8093526392869148
exxxxxshop.si-0.040478018359185276,0.36413834106618687
exxxxxshop.si-0.04053825758144798,0.416043977015541
exxxxxshop.si-0.040598496656365134,0.7163610166766271
exxxxxshop.si-0.04077921299485381,0.7670995152909444
exxxxxshop.si-0.04083945147819927,0.025539414180752763
exxxxxshop.si-0.04089968981310442,0.8168016332379
exxxxxshop.si-0.04095992799935031,0.5951917579879794
exxxxxshop.si-0.04102016603671801,0.7518284699963013
exxxxxshop.si-0.041080403924988546,0.7157627140453087
exxxxxshop.si-0.041140641663942976,0.016108807343019987
exxxxxshop.si-0.04126111669302776,0.8453934844334959
exxxxxshop.si-0.04132135398272021,0.7943455315092007
exxxxxshop.si-0.04138159112222078,0.8394418410475266
exxxxxshop.si-0.0414418281113105,0.05569174218389428
exxxxxshop.si-0.041562301637381664,0.8466015541246862
exxxxxshop.si-0.04162253817392523,0.06590173478067399
exxxxxshop.si-0.041682774559182165,0.6115872011687744
exxxxxshop.si-0.041743010792933556,0.8377555676134045
exxxxxshop.si-0.04186348280504391,0.030626435718359594
exxxxxshop.si-0.041923718582964974,0.36147084983718586
exxxxxshop.si-0.04198395420850474,0.6584322840074767
exxxxxshop.si-0.04204418968144422,0.3601890744730356
exxxxxshop.si-0.04210442500156452,0.8213699867474684
exxxxxshop.si-0.04216466016864668,0.7619374047285122
exxxxxshop.si-0.04222489518247175,0.42789998977821064
exxxxxshop.si-0.04228513004282081,0.8793905346880878
exxxxxshop.si-0.04234536474947492,0.014387606504315604
exxxxxshop.si-0.04240559930221514,0.01692611922508678
exxxxxshop.si-0.042465833700822526,0.6164480838601915
exxxxxshop.si-0.04252606794507816,0.44932421143630025
exxxxxshop.si-0.042586302034763095,0.8579953229584694
exxxxxshop.si-0.0426465359696584,0.40478539675553077
exxxxxshop.si-0.04270676974954514,0.016578660720508204
exxxxxshop.si-0.04276700337420438,0.33006384909758896
exxxxxshop.si-0.04288747015696463,0.7978728618888329
exxxxxshop.si-0.042947703314627786,0.01936836804969979
exxxxxshop.si-0.043007936316187705,0.0032258604008997094
exxxxxshop.si-0.043068169161425474,0.8040824398240453
exxxxxshop.si-0.04312840185012215,0.3973270710390602
exxxxxshop.si-0.04318863438205881,0.5294166382117327
exxxxxshop.si-0.04324886675701652,0.8071899951036905
exxxxxshop.si-0.043309098974776375,0.8492347625674758
exxxxxshop.si-0.04336933103511941,0.0032258604008997094
exxxxxshop.si-0.043429562937826724,0.797597991145214
exxxxxshop.si-0.043489794682679384,0.012754143334313382
exxxxxshop.si-0.043550026269458454,0.5662085530390698
exxxxxshop.si-0.04367048896792017,0.4124268355299944
exxxxxshop.si-0.043730720079164946,0.2730086869991806
exxxxxshop.si-0.04385118182458775,0.7445126918113042
exxxxxshop.si-0.04391141245832792,0.011586500369942663
exxxxxshop.si-0.04397164293246204,0.764563682325502
exxxxxshop.si-0.04403187324677121,0.8123091581557155
exxxxxshop.si-0.044092103401036475,0.2299099450863779
exxxxxshop.si-0.04415233339503893,0.03791254888061304
exxxxxshop.si-0.0531136889739451,0.8382169177099358
exxxxxshop.si-0.0531738924849011,0.8455435764101713
exxxxxshop.si-0.053234095802584445,0.39722411082381226
exxxxxshop.si-0.05329429892677633,0.4639736082129207
exxxxxshop.si-0.05335450185725793,0.7581882057170514
exxxxxshop.si-0.05341470459381041,0.8793398759883202
exxxxxshop.si-0.053474907136214965,0.004465106471724944
exxxxxshop.si-0.053535109484252774,0.8474489124291902
exxxxxshop.si-0.053595311637705007,0.786665107045619
exxxxxshop.si-0.05365551359635285,0.5295982784033719
exxxxxshop.si-0.05371571535997749,0.009761054649648482
exxxxxshop.si-0.053775916928360104,0.5951727940194579
exxxxxshop.si-0.053836118301281884,0.6946182740772414
exxxxxshop.si-0.05389631947852401,0.7515953535991245
exxxxxshop.si-0.05395652045986766,0.47506963317046935
exxxxxshop.si-0.0540769218339843,0.454587899547322
exxxxxshop.si-0.05413712222631965,0.8048346492251206
exxxxxshop.si-0.05425752242045039,0.8591045988975219
exxxxxshop.si-0.054317722221808154,0.004465106471724944
exxxxxshop.si-0.05437792182573575,0.8250533892087226
exxxxxshop.si-0.05443812123201439,0.8212082689676367
exxxxxshop.si-0.05449832044042526,0.6364531300732699
exxxxxshop.si-0.05455851945074955,0.4594235043725982
exxxxxshop.si-0.05467891687626316,0.22349742726420802
exxxxxshop.si-0.05473911529101487,0.4219100982193778
exxxxxshop.si-0.054799313506804774,0.8195810329973657
exxxxxshop.si-0.054859511523414076,0.022532931923905528
exxxxxshop.si-0.05491970934062396,0.838784432884051
exxxxxshop.si-0.05497990695821563,0.37268510425669393
exxxxxshop.si-0.05504010437597029,0.005676770283020579
exxxxxshop.si-0.055100301593669125,0.68765420032433
exxxxxshop.si-0.055160498611093345,0.8614747708387744
exxxxxshop.si-0.05522069542802416,0.014953024100378352
exxxxxshop.si-0.05528089204424274,0.35653190086914394
exxxxxshop.si-0.05534108845953031,0.8185046149420261
exxxxxshop.si-0.055401284673668075,0.4233730793707003
exxxxxshop.si-0.05546148068643723,0.816135435809422
exxxxxshop.si-0.055521676497618966,0.4233383343630822
exxxxxshop.si-0.055581872106994515,0.8439080326102509
exxxxxshop.si-0.05564206751434506,0.8002067016797273
exxxxxshop.si-0.05570226271945182,0.8358237186108208
exxxxxshop.si-0.055762457722096,0.10457125221135277
exxxxxshop.si-0.0558226525220588,0.41478413618634724
exxxxxshop.si-0.055882847119121434,0.7817370588333592
exxxxxshop.si-0.05594304151306512,0.8104989418359758
exxxxxshop.si-0.056003235703671043,0.8533417984656805
exxxxxshop.si-0.05606342969072043,0.0032218921469314554
exxxxxshop.si-0.056123623473994494,0.014992313667797377
exxxxxshop.si-0.056183817053274444,0.5687586185439402
exxxxxshop.si-0.056304203598976844,0.5532540185788911
exxxxxshop.si-0.056364396564961734,0.005676770283020579
exxxxxshop.si-0.05648478188210494,0.6682971002302603
exxxxxshop.si-0.05660516637802084,0.30240897086011853
exxxxxshop.si-0.05666535831747159,0.8418250359625745
exxxxxshop.si-0.056725550050959174,0.7984524295328531
exxxxxshop.si-0.0567857415782648,0.8143803974446633
exxxxxshop.si-0.056845932899169685,0.8244515117856336
exxxxxshop.si-0.05696631492090216,0.018802412983520082
exxxxxshop.si-0.05702650562129217,0.7755769300709044
exxxxxshop.si-0.057086696114406345,0.44282307384689973
exxxxxshop.si-0.057146886400025895,0.7173122594395354
exxxxxshop.si-0.057207076477932044,0.7624970074221045
exxxxxshop.si-0.05725626940377508,0.4379752499121822
exxxxxshop.si-0.057267266347906035,0.004465106471724944
exxxxxshop.si-0.05737664859518429,0.3985569456542837
exxxxxshop.si-0.05738764546318238,0.3118074360816036
exxxxxshop.si-0.057436837878175516,0.033181978207199564
exxxxxshop.si-0.05749702695239944,0.05590719367979517
exxxxxshop.si-0.057508023744104776,0.4743559905976961
exxxxxshop.si-0.05755721581763729,0.557246792551843
exxxxxshop.si-0.057568212571136305,0.6285067543044356
exxxxxshop.si-0.05761740447367033,0.5193375517624444
exxxxxshop.si-0.05767759292027975,0.8541285392234109
exxxxxshop.si-0.05768858959724619,0.08405306360080611
exxxxxshop.si-0.0577377811572468,0.11313289990972476
exxxxxshop.si-0.05779796918435272,0.8067468332383076
exxxxxshop.si-0.057858157001378724,0.5737026238421902
exxxxxshop.si-0.05791834460810606,0.8266390846453238
exxxxxshop.si-0.057978532004315964,0.5025313583927034
exxxxxshop.si-0.05803871918978966,0.6378687923354311
exxxxxshop.si-0.05815909292765339,0.15883748967796146
exxxxxshop.si-0.05821927947960589,0.37145544125032637
exxxxxshop.si-0.05827946581994714,0.8239216801984667
exxxxxshop.si-0.05833965194845838,0.17390364498441532
exxxxxshop.si-0.05839983786492084,0.44334009088943793
